model,batch_mode,bifurcation,shift_sigma,seed,decipher_seed,arm,wandb_run_id,wandb_url,rho,rho_plus,rho_minus,branch_asw,r2_overall,r2_per_gene_median,trained_h5ad,error,seconds
model2,z,nobif,0.1,5,1,Set1 vz2,73k7nqwn,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/73k7nqwn,0.9623613953742816,,,,0.8044433118629241,0.6153860384556733,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed5_model2_nobif_z_decipherseed_1.h5ad,,276.3
model2,z,bif,2.0,5,3,Set1 vz2,js09fw3x,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/js09fw3x,0.7481351931448881,0.7606959874291971,0.5722021762062598,0.1628990918397903,0.9390223828960784,0.8908310580613465,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_model2_bif_z_decipherseed_3.h5ad,,1514.5
model2,z,nobif,0.1,5,2,Set1 vz2,,,0.9596198964043148,,,,0.8180216947298676,0.6373579458006261,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed5_model2_nobif_z_decipherseed_2.h5ad,,210.9
model2,z,nobif,0.5,3,1,Set1 vz2,zt0x3uwg,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/zt0x3uwg,0.963830170165326,,,,0.9203666283652624,0.796352636840444,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_model2_nobif_z_decipherseed_1.h5ad,,301.5
model2,z,nobif,0.5,4,2,Set1 vz2,,,0.950867197696666,,,,0.8113298186532423,0.6088169619231005,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_model2_nobif_z_decipherseed_2.h5ad,,158.3
model2,z,nobif,0.5,3,2,Set1 vz2,daej172v,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/daej172v,0.9604599760023468,,,,0.9201545195984878,0.7976972733811379,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_model2_nobif_z_decipherseed_2.h5ad,,292.5
model2,z,nobif,0.5,3,3,Set1 vz2,,,0.9577139451378024,,,,0.9199707945473838,0.7984903236826136,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_model2_nobif_z_decipherseed_3.h5ad,,256.7
model2,z,nobif,0.5,4,3,Set1 vz2,,,0.9700566210933532,,,,0.8436817032264361,0.6598520995808604,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_model2_nobif_z_decipherseed_3.h5ad,,203.1
model2,z,nobif,0.5,4,1,Set1 vz2,,,0.9520239355216148,,,,0.8471772958213153,0.666226790228122,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_model2_nobif_z_decipherseed_1.h5ad,,227.3
model2,z,bif,5.0,5,2,Set1 vz2,0ohirztq,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/0ohirztq,0.6702631299616921,0.6985306401316942,0.618804901500454,0.1219982504844665,0.9587928273798554,0.9377891620079828,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_model2_bif_z_decipherseed_2.h5ad,,1345.5
model2,z,nobif,0.5,5,1,Set1 vz2,fhuc5hix,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/fhuc5hix,0.9475502800281737,,,,0.8641931567482609,0.7287639832151498,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_model2_nobif_z_decipherseed_1.h5ad,,254.9
model2,z,nobif,0.5,5,2,Set1 vz2,,,0.901822628597108,,,,0.8636171940249778,0.7220694425125291,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_model2_nobif_z_decipherseed_2.h5ad,,198.3
model2,z,nobif,1.0,3,3,Set1 vz2,,,0.8868021846934977,,,,0.930399142362546,0.8572032013168308,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_model2_nobif_z_decipherseed_3.h5ad,,191.7
model2,z,nobif,1.0,3,1,Set1 vz2,,,0.8333976428652946,,,,0.9317747815248418,0.8565965249450174,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_model2_nobif_z_decipherseed_1.h5ad,,258.8
model2,z,bif,2.0,5,1,Set1 vz2,ro2obn3p,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/ro2obn3p,0.7649735250433266,0.8414130909439467,0.5610410411134302,0.2197479754686355,0.9373268956349086,0.8875939902203636,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_model2_bif_z_decipherseed_1.h5ad,,1895.1
model2,z,nobif,1.0,4,1,Set1 vz2,,,0.9470699025998404,,,,0.8819222498209915,0.7930504970047311,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_model2_nobif_z_decipherseed_1.h5ad,,204.7
model2,z,nobif,1.0,3,2,Set1 vz2,,,0.8898186252091171,,,,0.9315687184291844,0.8558628994809242,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_model2_nobif_z_decipherseed_2.h5ad,,244.3
model2,z,nobif,1.0,4,2,Set1 vz2,,,0.9173084027726576,,,,0.8822752389153612,0.7987164029024544,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_model2_nobif_z_decipherseed_2.h5ad,,231.3
model2,z,nobif,1.0,5,1,Set1 vz2,,,0.6450830209326293,,,,0.9088025954929566,0.8303543122114446,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_model2_nobif_z_decipherseed_1.h5ad,,249.3
model2,z,nobif,1.0,5,2,Set1 vz2,,,0.7261565813393998,,,,0.9102553895592304,0.8360724060271345,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_model2_nobif_z_decipherseed_2.h5ad,,276.0
model2,z,nobif,1.0,5,3,Set1 vz2,,,0.8562265827246661,,,,0.9106319749653418,0.8356227778118127,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_model2_nobif_z_decipherseed_3.h5ad,,290.4
model2,z,nobif,2.0,3,1,Set1 vz2,,,0.7955324974937333,,,,0.9447687090526096,0.9084905786890516,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_model2_nobif_z_decipherseed_1.h5ad,,271.8
model2,z,nobif,2.0,3,3,Set1 vz2,,,0.8266937122683646,,,,0.9444377721411024,0.9063452789496148,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_model2_nobif_z_decipherseed_3.h5ad,,280.1
model2,z,nobif,2.0,4,2,Set1 vz2,,,0.8639587806609934,,,,0.92468703173758,0.879536722449853,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_model2_nobif_z_decipherseed_2.h5ad,,205.1
model2,z,nobif,2.0,4,3,Set1 vz2,,,0.8184046410987613,,,,0.926801633879267,0.8805109682988759,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_model2_nobif_z_decipherseed_3.h5ad,,226.9
model2,z,nobif,2.0,4,1,Set1 vz2,,,0.7564531062791366,,,,0.9258979955742352,0.8824358830924799,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_model2_nobif_z_decipherseed_1.h5ad,,242.7
model2,z,nobif,2.0,5,1,Set1 vz2,,,0.6705928949066178,,,,0.9434961257474284,0.9134094135974687,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_model2_nobif_z_decipherseed_1.h5ad,,261.7
model2,z,nobif,2.0,5,3,Set1 vz2,,,0.6748628391036151,,,,0.9438804331351976,0.9151281303212272,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_model2_nobif_z_decipherseed_3.h5ad,,234.4
model2,z,nobif,5.0,3,1,Set1 vz2,dx2ajugq,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/dx2ajugq,0.6781763537335047,,,,0.9608983804391048,0.94581195860656,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_model2_nobif_z_decipherseed_1.h5ad,,309.6
model2,z,nobif,2.0,5,2,Set1 vz2,,,0.7002743208185954,,,,0.943816684549719,0.9123895419120736,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_model2_nobif_z_decipherseed_2.h5ad,,287.3
model2,z,nobif,2.0,3,2,Set1 vz2,capbto6s,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/capbto6s,0.7265692561648006,,,,0.943184189369293,0.9041129281441362,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_model2_nobif_z_decipherseed_2.h5ad,,569.6
model2,z,nobif,5.0,4,1,Set1 vz2,,,0.6923527980307277,,,,0.9615986871015556,0.9461601959755872,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_model2_nobif_z_decipherseed_1.h5ad,,232.8
model2,z,nobif,5.0,3,3,Set1 vz2,,,0.688733636056634,,,,0.96064658937658,0.9448384109350114,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_model2_nobif_z_decipherseed_3.h5ad,,260.7
model2,z,nobif,5.0,4,2,Set1 vz2,,,0.8483063814509685,,,,0.9594004904360132,0.942272030278529,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_model2_nobif_z_decipherseed_2.h5ad,,232.4
model2,z,nobif,5.0,4,3,Set1 vz2,,,0.7430882628163262,,,,0.9598584554654984,0.941842136335575,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_model2_nobif_z_decipherseed_3.h5ad,,251.2
model2,z,nobif,7.5,3,1,Set1 vz2,p04d7977,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/p04d7977,0.7776508668538906,,,,0.9672581511724244,0.9581609460073252,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_model2_nobif_z_decipherseed_1.h5ad,,244.9
model2,z,nobif,1.0,4,3,Set1 vz2,slz9ar74,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/slz9ar74,0.9661101718665236,,,,0.8810419917421554,0.7962206384174777,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_model2_nobif_z_decipherseed_3.h5ad,,940.1
model2,z,nobif,5.0,5,3,Set1 vz2,,,0.6715068263332722,,,,0.9665085819895352,0.9624075657421222,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_model2_nobif_z_decipherseed_3.h5ad,,255.8
model2,z,nobif,7.5,3,2,Set1 vz2,,,0.8290150871313401,,,,0.9676604158472084,0.959904080829171,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_model2_nobif_z_decipherseed_2.h5ad,,219.8
model2,z,nobif,7.5,3,3,Set1 vz2,,,0.7022918144496939,,,,0.9665270875112012,0.956971824528281,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_model2_nobif_z_decipherseed_3.h5ad,,284.3
model2,z,nobif,7.5,4,1,Set1 vz2,t3vtqpev,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/t3vtqpev,0.5920028858748955,,,,0.9698772792668524,0.9586445217791276,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_model2_nobif_z_decipherseed_1.h5ad,,333.3
model2,z,nobif,7.5,4,3,Set1 vz2,iis78rnn,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/iis78rnn,0.6551004061267024,,,,0.9694757062151886,0.9573388706633372,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_model2_nobif_z_decipherseed_3.h5ad,,296.4
model2,z,nobif,7.5,5,2,Set1 vz2,wrmrcq23,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/wrmrcq23,0.6132329340939089,,,,0.9693148672295534,0.972282290955378,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_model2_nobif_z_decipherseed_2.h5ad,,224.8
model2,z,nobif,7.5,5,1,Set1 vz2,,,0.6713737137896948,,,,0.9687591941831551,0.970612259119176,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_model2_nobif_z_decipherseed_1.h5ad,,267.6
model2,z,nobif,7.5,5,3,Set1 vz2,iu0xi94x,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/iu0xi94x,0.5133409856916255,,,,0.9696548459226836,0.9722127142869434,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_model2_nobif_z_decipherseed_3.h5ad,,330.9
model2,z,nobif,10.0,3,1,Set1 vz2,,,0.829865305205261,,,,0.9710176793193788,0.966434291960035,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_model2_nobif_z_decipherseed_1.h5ad,,213.8
model2,z,nobif,10.0,3,2,Set1 vz2,,,0.4637139432484761,,,,0.9699108884684884,0.9642769281536244,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_model2_nobif_z_decipherseed_2.h5ad,,238.8
model2,z,nobif,10.0,3,3,Set1 vz2,,,0.7847805821217778,,,,0.9655803518870868,0.9585132773841678,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_model2_nobif_z_decipherseed_3.h5ad,,239.9
model2,z,nobif,10.0,4,2,Set1 vz2,,,0.5900311916476031,,,,0.9742371784807826,0.9668685529375348,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_model2_nobif_z_decipherseed_2.h5ad,,259.9
model2,z,nobif,10.0,4,1,Set1 vz2,,,0.7837182220823572,,,,0.9730051994765236,0.9668156411968256,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_model2_nobif_z_decipherseed_1.h5ad,,270.9
model2,z,nobif,10.0,4,3,Set1 vz2,,,0.769815670112314,,,,0.9733465940913218,0.9657873746108594,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_model2_nobif_z_decipherseed_3.h5ad,,263.5
model2,z,nobif,10.0,5,1,Set1 vz2,,,0.6525599833432982,,,,0.9683919277147126,0.9766705261662753,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_model2_nobif_z_decipherseed_1.h5ad,,250.6
model5,genes,bif,0.1,3,1,Set3 zx2,,,0.9948852191386256,0.9934134402001048,0.9932069937351076,0.4208812713623047,0.9498809142199206,0.9078581422671196,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_model5_bif_genes_decipherseed_1.h5ad,,180.0
model2,z,nobif,10.0,5,2,Set1 vz2,,,0.6968814530952451,,,,0.9688589942464544,0.9767897466436196,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_model2_nobif_z_decipherseed_2.h5ad,,294.9
model2,z,nobif,10.0,5,3,Set1 vz2,5ub2jwsi,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/5ub2jwsi,0.7248093677069976,,,,0.9698910424370694,0.977572796352975,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_model2_nobif_z_decipherseed_3.h5ad,,289.9
model5,genes,bif,0.1,3,2,Set3 zx2,,,0.995116604163628,0.9929185751648614,0.9939646320027422,0.4987981021404266,0.9492473632680898,0.9092048282088592,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_model5_bif_genes_decipherseed_2.h5ad,,181.8
model5,genes,bif,0.1,3,3,Set3 zx2,nzm1r8mf,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/nzm1r8mf,0.9940132826313504,0.9927980812655434,0.9943283031151802,0.4659635722637176,0.9502985072820512,0.908824028114582,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_model5_bif_genes_decipherseed_3.h5ad,,190.7
model5,genes,bif,0.1,4,2,Set3 zx2,,,0.9785198437803336,0.975850260114878,0.9754778190465748,0.4150599539279938,0.8852909059834148,0.7911625289043641,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_model5_bif_genes_decipherseed_2.h5ad,,165.6
model5,genes,bif,0.1,4,1,Set3 zx2,,,0.981515280959152,0.9728888183025644,0.9755459850057284,0.4882033765316009,0.8859151750240831,0.7904398406190795,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_model5_bif_genes_decipherseed_1.h5ad,,206.7
model5,genes,bif,0.1,4,3,Set3 zx2,,,0.9767499280955088,0.9759732555981367,0.9741202860611806,0.5205823183059692,0.884492989675999,0.7845400137857284,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_model5_bif_genes_decipherseed_3.h5ad,,163.0
model5,genes,bif,0.1,5,3,Set3 zx2,,,0.960559266340299,0.9677154634950388,0.9601626902016664,0.4794335961341858,0.871502238117301,0.7621048013295929,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed5_model5_bif_genes_decipherseed_3.h5ad,,143.2
model2,z,bif,0.5,4,1,Set1 vz2,rjn04ias,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/rjn04ias,0.9242781632389684,0.8865450795183727,0.9285866994488664,0.3986892104148865,0.8995457520275637,0.7917754341704475,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_model2_bif_z_decipherseed_1.h5ad,,4271.7
